Name,Count
"Wonder Man, Hollywood Hero",4
Ant-Man's Army,4
Call Damage Control,4
Giant Growth,4
Go Nuts!,4
Guerrilla Gorilla,4
"Hulkling, Burgeoning Bruiser",4
Ka-Zar of the Savage Land,4
Pet Avengers,4
Powerful Broker,4
Rapid Rescue,4
Restorative Technique,4
Savage Land Dinosaur,4
Serpent Specialist,4
Super Strength,4
The Unbeatable Squirrel Girl,4
Undercover Skrull,4
Wakandan Royal Guard,4
World War Hulk,4
"Abomination, Terrifying Titan",4
"Bullseye, Death Dealer",4
"Iron Man, Master of Machines",4
The Kingpin of Crime,4
The Serpent Society,4
"Spider-Woman, Secret Agent",4
Vision Quest,4
A.I.M. Synthoids,4
Captain America's Shield,4
Dependable Quinjet,4
"Ultron, Artificial Malevolence",4
Ultron Drone,4
Vibranium Energy Daggers,4
The Vision,4
Hidden Lair,4
Surveillance Room,4
Simulacrum Synthesizer,4
Three Steps Ahead,4
Deadly Dispute,4
Monstrous Rage,4
Anthem of Champions,4
"Iron Man, Futurist Paragon",4
"Hulk, Always Angry",4
"Thor, Guardian of Midgard",4
"Black Widow, Intel Expert",4
"Captain America, Unbowed",4
"Hawkeye, Trick Shot",4
"Ultron, Machine Overlord",4
"Thanos, Death's Consort",4
"M.O.D.O.K., Evil Intellect",4
Absorbing Man and Titania,4
"Abomination, Irradiated Brute",4
"Loki, God of Lies",4
"Ant-Man, Scott Lang",4
"Captain America, Steve Rogers",4
Captain's Defense,4
"The Falcon, Sam Wilson",4
"Hawkeye, Clint Barton",4
Hawkeye's Shot,4
Iconic Shield,4
Mandroid Squadron,4
"Mockingbird, Bobbi Morse",4
Soldier On,4
"The Wasp, Janet Van Dyne",4
"Winter Soldier, Bucky Barnes",4
A.I.M. Bot,4
Repulsor Bots,4
Stark's Ingenuity,4
Glamorous Grapplers,4
"Madame Hydra, Reanimated",4
"Minotaur, Roxxon CEO",4
"Black Widow, Natasha Romanoff",4
Concentrated Fire,4
Furious Strength,4
"Happy Hogan, Dauntless Driver",4
"Hulk, Bruce Banner",4
The Immortal Weapons,4
"Iron Man, Tony Stark",4
"Quicksilver, Pietro Maximoff",4
Repulsor Rays,4
"Scarlet Witch, Wanda Maximoff",4
"She-Hulk, Jennifer Walters",4
Smashing Spree,4
"Spider-Man, Hometown Hero",4
Feral Ferocity,4
Flora Colossus,4
Gamma Grotesque,4
Warriors of Wakanda,4
Team Transmitter,4
City Pigeon,4
"Starling, Aerial Ally",4
Thwip!,4
Doc Ock's Henchmen,4
Unstable Experiment,4
Deadly Dispute,4
Lightning Bolt,4
Shock,4
Farseek,4
"Spider-Rex, Daring Dino",4
Eerie Gravestone,4
Terramorphic Expanse,4
"Black Panther, Claws of Bast",4
"Iron Man, Modern Marvel",4
"Black Widow, Daring Operative",4
"Hulk, Brutal Brawler",4
Banishing Light,4
Elvish Mystic,4
